Pais;Ecoregion;Km total;Species;size;distance
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;3;30
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;45
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;2;95
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;1;20
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;2;30
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;1;0
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;1
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;0
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;2;25
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;12;124
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;2;30
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;162
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;3;0
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;2;0
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;10;27
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;0
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;10
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;3;10
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;0
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;117
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;6;34
Panama;Isthmian-Atlantic moist forests;672,6;Amazona autumnalis;2;20
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;56
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;47
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;280
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;9;0
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;3;53
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;250
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;89
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;20;50
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;47
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;168
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;90
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;4;85
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;80
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;0
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;90
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;3;87
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;90
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;4;80
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;85
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;98
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;87
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;500
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;15;376
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;6;60
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;90
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;2;70
Panama;Isthmian-Atlantic moist forests;672,6;Brotogeris jugularis;2;40
Panama;Isthmian-Atlantic moist forests;672,6;Pionus menstruus;1;55
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;57
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;51
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;28
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;20
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;9;22
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;10;13
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;12;13
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;14;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;8;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;6;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;7;62
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;4;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;5;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;40
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;7;0
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;1;90
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;8;15
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;140
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;1;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;27;21
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;5;30
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;3;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;8;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;18
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;40
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;25
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;18
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;1;199
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;199
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;4;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;1;76
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;40
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;4;75
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;7;100
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;4;70
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;50
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;102
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;40
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;35
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;90
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;340
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;6;40
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;1;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;3;20
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;130
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;130
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;8;40
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;90
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;90
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;1;90
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;90
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;60
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;81
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;106
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;21
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;16
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;35
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;9;15
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;36
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;1;12
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;5;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;1;40
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;1;15
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;2;56
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;20
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;5;30
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;10
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;30
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;10
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;1;30
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;20
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;12;5
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;3;39
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;10;72
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;3;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;3;30
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;5;37
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;3;20
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;11
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;3;42
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;23
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;1;43
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;10
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;6;20
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;6;10
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;5;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;10;50
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;22
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;15
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;21;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;1;45
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;15
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;16;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;37;18
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;10
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;27;13
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;3;13
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;12;15
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;20;60
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;11;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;3;90
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;8;10
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;15
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;5;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;20
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;50
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;12;57
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;8;120
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;13;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;5;55
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;55
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;6;5
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;15
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;21
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;4;100
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;3;57
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;4;20
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;80
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;3;37
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;4;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;40
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;1;45
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;71
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;4;33
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;260
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;30;35
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;8;60
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;6;30
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;9;20
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;15;40
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;6;0
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;27
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;6;27
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;5;23
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;15;250
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;35
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;3;71
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;10;10
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;9;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;4;35
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;2;0
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;25
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;20
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;5;5
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;1;100
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;115
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;1;27
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;57
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;37
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;90
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;20;90
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;16;5
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;4;0
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;9;25
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;5;0
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;5;5
Panama;Isthmian-Pacific moist forests;797,3;Psittacara finschi;14;20
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;30;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;7;8
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;3;54
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;4;50
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;4;16
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;32
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;160
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;4;95
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;12;119
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;3;25
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;178
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;35
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;110
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;1;90
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;50
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;70
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;1;90
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;62
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;2;90
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;7;52
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;1;30
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;2;70
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;2;90
Panama;Isthmian-Pacific moist forests;797,3;Pionus menstruus;1;51
Panama;Isthmian-Pacific moist forests;797,3;Eupsittula pertinax;1;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;0
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;180
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;100
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;2;5
Panama;Isthmian-Pacific moist forests;797,3;Brotogeris jugularis;1;180
Panama;Isthmian-Pacific moist forests;797,3;Amazona autumnalis;5;50
